h_values,a_values,c_values,th_values,ta_values,avg_weight,std_of_avg_comm_state,range_of_comm_state,number_of_comm,modularity
0.3,0.3,0.01,0.01,0.1,0.02961302632413529,3.0979830970372033,9.93226344632472,6,0.5992305745701052
0.3,0.3,0.01,0.01,0.3,0.006432331345483475,3.400850283362462,10.5741385422654,6,0.48577613868260916
0.3,0.3,0.01,0.03,0.01,0.471165273567678,2.738317533196562,5.476635066393124,2,0.21730780260921562
0.3,0.3,0.01,0.03,0.03,0.2646137297477504,2.641981480876167,6.45589933617919,3,0.18915170052687694
0.3,0.3,0.01,0.03,0.1,0.040926373768013384,3.794637116729783,11.044082696642608,5,0.5266698715215345
0.3,0.3,0.01,0.03,0.3,0.012379501510500763,3.79747645321969,11.09146958438567,5,0.5228702917392436
0.3,0.3,0.01,0.1,0.01,1.485538864734043,2.3591858272738873,4.7183716545477745,2,0.1694144536346287
0.3,0.3,0.01,0.1,0.03,1.2063962388824891,2.6918735533254177,5.383747106650835,2,0.20720884712846602
0.3,0.3,0.01,0.1,0.1,0.2369417473012053,2.341016671455984,5.627761565544753,3,0.20438161812139408
0.3,0.3,0.01,0.1,0.3,0.020314376282238655,3.170173399242258,9.832495161639134,6,0.5771949277612386
0.3,0.3,0.01,0.3,0.01,4.650543145810166,2.3059422967463084,4.611884593492617,2,0.1748830623291135
0.3,0.3,0.01,0.3,0.03,4.244106974162293,2.1992364980183416,4.398472996036683,2,0.16395703378256724
0.3,0.3,0.01,0.3,0.1,3.0040779652892615,2.1334536985234243,4.2669073970468485,2,0.20555207155975222
0.3,0.3,0.01,0.3,0.3,0.2395655765337364,2.305007776028624,5.526695684073622,3,0.22455420126006664
0.01,0.01,0.03,0.01,0.01,0.26214881506054005,1.0718009769904269,2.1436019539808537,2,0.16438265987404788
0.01,0.01,0.03,0.01,0.03,0.2643321837672136,1.128236360302593,2.256472720605186,2,0.16394560207703693
0.01,0.01,0.03,0.01,0.1,0.22219111571034603,1.327008427712956,3.111037716821197,3,0.18309507233803857
0.01,0.01,0.03,0.01,0.3,0.11462025383833244,0.976245563188957,1.952491126377914,2,0.22846904957907432
0.01,0.01,0.03,0.03,0.01,0.2817475828705691,1.2215593361462176,2.443118672292435,2,0.15857092505644566
0.01,0.01,0.03,0.03,0.03,0.26117401289081055,1.1536953829275567,2.6111497563223045,3,0.17369617957778227
0.01,0.01,0.03,0.03,0.1,0.2256389623614559,0.9664874418511895,2.103719223532008,3,0.1861926145586431
0.01,0.01,0.03,0.03,0.3,0.1287943615932987,1.00711246992498,2.315823478619719,3,0.20346069280212656
0.01,0.01,0.03,0.1,0.01,0.3266076499972465,1.106788518527033,2.5691044650392505,3,0.14103081887282246
0.01,0.01,0.03,0.1,0.03,0.31431803743655407,1.1608356433524276,2.680150532309657,3,0.16550580740673543
0.01,0.01,0.03,0.1,0.1,0.27153667913005625,1.26079731676987,2.52159463353974,2,0.1828579618246047
0.01,0.01,0.03,0.1,0.3,0.15015209988501904,0.8642517313157898,1.9755733460622102,3,0.21517991252522892
0.01,0.01,0.03,0.3,0.01,0.4598528374855468,0.8679391717183229,2.1100907248507297,3,0.13856115180334622
0.01,0.01,0.03,0.3,0.03,0.4486309783037854,0.8401672569918249,1.6803345139836499,2,0.1617956437865819
0.01,0.01,0.03,0.3,0.1,0.4033576529946849,0.9162556533357915,1.832511306671583,2,0.14663107894063757
0.01,0.01,0.03,0.3,0.3,0.2623097223092827,1.0004038385127718,2.7016802503401953,4,0.16513821176931473
0.01,0.03,0.03,0.01,0.01,2.0676195770093813,0.5507694520516081,1.2651140405409986,3,0.03098703761990402
0.01,0.03,0.03,0.01,0.03,2.061550843629699,0.43242664912671464,0.8648532982534293,2,0.031081606412819957
0.01,0.03,0.03,0.01,0.1,1.859801664831422,0.6230696460417052,1.4962513838042966,3,0.036427456880786704
0.01,0.03,0.03,0.01,0.3,1.3394676830786605,0.9653149887452539,1.9306299774905078,2,0.04970127837544702
0.01,0.03,0.03,0.03,0.01,2.0417854396425548,0.47396782733899895,0.9479356546779979,2,0.03403553760501074
0.01,0.03,0.03,0.03,0.03,2.06222220764582,0.40413834325161735,0.8082766865032347,2,0.034214227337983516
0.01,0.03,0.03,0.03,0.1,1.9712047310560514,0.5772187695289893,1.1544375390579786,2,0.03734072736559804
0.01,0.03,0.03,0.03,0.3,1.3202055071009717,0.7551201881522793,1.5102403763045587,2,0.04706656476381274
0.01,0.03,0.03,0.1,0.01,2.131153282419803,0.6324836537594782,1.2649673075189565,2,0.029597246852399728
0.01,0.03,0.03,0.1,0.03,2.014115104487845,0.38885536221252137,0.9444191412405052,3,0.030121168543242673
0.01,0.03,0.03,0.1,0.1,1.8957220706914397,0.5623495272331605,1.1246990544663211,2,0.03617018579666331
0.01,0.03,0.03,0.1,0.3,1.299190720089912,0.8732959088074373,1.7465918176148747,2,0.04132993112730704
0.01,0.03,0.03,0.3,0.01,2.224189495106692,0.4384532691044878,1.041861118490317,3,0.025396041240597567
0.01,0.03,0.03,0.3,0.03,2.3363916922138537,0.6247844572881085,1.249568914576217,2,0.03568527206200048
0.01,0.03,0.03,0.3,0.1,2.1794014083422537,0.6205922728469029,1.2411845456938058,2,0.03748198475606518
0.01,0.03,0.03,0.3,0.3,1.5704362309471767,0.7811420588315885,1.7799760900123298,3,0.03583532121652316
0.01,0.1,0.03,0.01,0.01,9.002639519344507,0.7679474145065718,1.5358948290131436,2,0.005384605433604056
0.01,0.1,0.03,0.01,0.03,8.874262435162468,0.28912884602344924,0.5782576920468984,2,0.004803931099445713
0.01,0.1,0.03,0.01,0.1,8.346174130374221,0.29101759033605057,0.5820351806721011,2,0.004906916550401347
0.01,0.1,0.03,0.01,0.3,5.953464376558883,0.28700519317543743,0.5740103863508749,2,0.006971328353575307
0.01,0.1,0.03,0.03,0.01,9.22799518391155,0.5601087021934816,1.1202174043869633,2,0.005286422117694062
0.01,0.1,0.03,0.03,0.03,8.982379845198617,0.7755165121088676,1.5510330242177353,2,0.006556846760980062
0.01,0.1,0.03,0.03,0.1,7.903623292772313,0.5818004598015836,1.1636009196031671,2,0.005231118851739158
0.01,0.1,0.03,0.03,0.3,6.496630324044367,0.6325218245130582,1.2650436490261163,2,0.007044768089390696
0.01,0.1,0.03,0.1,0.01,9.348928977264844,0.7980002423939917,1.5960004847879834,2,0.006265079781057559
0.01,0.1,0.03,0.1,0.03,9.36617311287662,0.6405320878808767,1.2810641757617534,2,0.005817014339322579
0.01,0.1,0.03,0.1,0.1,8.195398689751295,0.7656989099400244,1.5313978198800489,2,0.00645354590628322
0.01,0.1,0.03,0.1,0.3,6.356030202451059,0.5786662659775688,1.1573325319551375,2,0.006379108883375589
0.01,0.1,0.03,0.3,0.01,9.01306204967623,0.42826139658493734,0.8565227931698747,2,0.003768787324302497
0.01,0.1,0.03,0.3,0.03,8.822825634364085,0.6854642376743454,1.3709284753486908,2,0.005612173694751282
0.01,0.1,0.03,0.3,0.1,8.265202589558655,0.4084649268017784,0.8169298536035569,2,0.0068747922844164255
0.01,0.1,0.03,0.3,0.3,6.800449163868034,0.6332603654705015,1.266520730941003,2,0.008137203134667231
0.01,0.3,0.03,0.01,0.01,27.687121442477817,0.0,0.0,1,-1.4432899320127035e-15
0.01,0.3,0.03,0.01,0.03,29.43706661708486,0.0,0.0,1,-1.7763568394002505e-15
0.01,0.3,0.03,0.01,0.1,25.954794580517294,0.0,0.0,1,-1.7763568394002505e-15
0.01,0.3,0.03,0.01,0.3,20.669735525697938,0.0,0.0,1,3.6637359812630166e-15
0.01,0.3,0.03,0.03,0.01,28.763515566564465,0.0,0.0,1,4.440892098500626e-16
0.01,0.3,0.03,0.03,0.03,28.684391823827273,0.0,0.0,1,8.881784197001252e-16
0.01,0.3,0.03,0.03,0.1,23.990378548553988,0.0,0.0,1,-3.3306690738754696e-15
0.01,0.3,0.03,0.03,0.3,20.58354278981771,0.627924865226836,1.255849730453672,2,0.0003331432853107552
0.01,0.3,0.03,0.1,0.01,29.14439312958446,0.0,0.0,1,4.440892098500626e-16
0.01,0.3,0.03,0.1,0.03,27.123079756473647,0.0,0.0,1,4.440892098500626e-16
0.01,0.3,0.03,0.1,0.1,27.446755543609193,0.0,0.0,1,1.5543122344752192e-15
0.01,0.3,0.03,0.1,0.3,19.66520330614149,0.49283314116827226,0.9856662823365445,2,9.679670742751556e-05
0.01,0.3,0.03,0.3,0.01,31.74773618759088,0.0,0.0,1,1.1102230246251565e-15
0.01,0.3,0.03,0.3,0.03,29.272320521109506,0.0,0.0,1,2.220446049250313e-15
0.01,0.3,0.03,0.3,0.1,26.612260862890473,0.0,0.0,1,2.220446049250313e-16
0.01,0.3,0.03,0.3,0.3,21.997843703382745,0.7594657813786982,1.5189315627573965,2,0.0003885263562311281
0.03,0.01,0.03,0.01,0.01,2.8253935303512097e-07,3.11366331118336,13.100991827447288,65,0.8852447403525205
0.03,0.01,0.03,0.01,0.03,3.381206020560079e-07,3.5668094643681854,17.778434672696598,74,0.8546860185219576
0.03,0.01,0.03,0.01,0.1,4.92511728219795e-08,3.2471541276831766,16.244100050763503,83,0.7943013573962181
0.03,0.01,0.03,0.01,0.3,2.7200718356572703e-08,2.8119935123050612,14.676160671077113,85,0.8117972869698202
0.03,0.01,0.03,0.03,0.01,2.3442037211966533e-06,3.2318301289041123,11.043390506552637,33,0.8547055659165299
0.03,0.01,0.03,0.03,0.03,4.231424910417165e-06,3.756698303622073,15.035446147689473,49,0.399439151397981
0.03,0.01,0.03,0.03,0.1,4.610071612904917e-07,3.4827407912641872,14.090921681118816,59,0.8279740456510317
0.03,0.01,0.03,0.03,0.3,1.5909608466670037e-07,3.362444141019153,15.557582804009746,68,0.9073581045585591
0.03,0.01,0.03,0.1,0.01,0.00010208427280906277,4.473331156639094,15.989861273008021,17,0.7852377328432104
0.03,0.01,0.03,0.1,0.03,0.00019125775326881255,4.417171792314097,13.778599926251726,19,0.7526620004759084
0.03,0.01,0.03,0.1,0.1,6.240015212063785e-05,4.361270617762266,14.102763428668583,22,0.7388940060522166
0.03,0.01,0.03,0.1,0.3,1.49579876361042e-06,3.2422435804442045,12.14216514565993,35,0.9144712032418683
0.03,0.01,0.03,0.3,0.01,0.012111347133877086,4.013110485735504,13.735367479093178,7,0.5308625297973355
0.03,0.01,0.03,0.3,0.03,0.008028950870604568,3.56215375255955,11.032304864483503,6,0.5959590819970464
0.03,0.01,0.03,0.3,0.1,0.008561634518654639,2.175872291569736,6.865969475135602,6,0.5188665743388573
0.03,0.01,0.03,0.3,0.3,0.0019140973648405077,2.934438083022498,10.17909698480268,7,0.627702229827334
0.03,0.03,0.03,0.01,0.01,0.22885423928332513,1.9732593365333384,4.8251942104172825,3,0.24814639935026964
0.03,0.03,0.03,0.01,0.03,0.19631275157887823,1.745962452539493,3.491924905078986,2,0.19979265752650543
0.03,0.03,0.03,0.01,0.1,0.1233454209582789,1.7519730459179477,4.29082026070993,3,0.24056239006151525
0.03,0.03,0.03,0.01,0.3,0.008188190692506698,2.1485841933020384,5.62413439542924,4,0.40822270917746994
0.03,0.03,0.03,0.03,0.01,0.2396545221521495,1.5578541479438421,3.1157082958876843,2,0.24566948328725308
0.03,0.03,0.03,0.03,0.03,0.21556399617652575,1.8347271362695403,3.6694542725390806,2,0.2182817940158159
0.03,0.03,0.03,0.03,0.1,0.13457927298874478,1.6434627261538506,3.9073016465341635,3,0.23639842246456425
0.03,0.03,0.03,0.03,0.3,0.009613324973128435,2.021174868506949,5.555080135828291,5,0.3615768362267047
0.03,0.03,0.03,0.1,0.01,0.3496644658315762,1.5333340617935654,3.0666681235871307,2,0.21078087798828213
0.03,0.03,0.03,0.1,0.03,0.29700844702531726,1.2815415320861159,3.1279600330907744,3,0.19459082881632572
0.03,0.03,0.03,0.1,0.1,0.22631935490305496,1.8660104857192301,4.529740829595021,3,0.20470458507801273
0.03,0.03,0.03,0.1,0.3,0.03663102747049729,1.7108265469112582,4.091104229845746,3,0.3323856553523957
0.03,0.03,0.03,0.3,0.01,0.66707030257649,1.243011714426884,2.486023428853768,2,0.162757472082465
0.03,0.03,0.03,0.3,0.03,0.615532544086651,1.1081465068542535,2.216293013708507,2,0.20793641275649252
0.03,0.03,0.03,0.3,0.1,0.5392343234956187,1.7923567849888409,3.5847135699776818,2,0.19556511236732357
0.03,0.03,0.03,0.3,0.3,0.22532229297332942,1.628645804908347,3.853710729497818,3,0.2209887061737915
0.03,0.1,0.03,0.01,0.01,5.995777039865621,0.5594980729849512,1.1189961459699025,2,0.02621117379910909
0.03,0.1,0.03,0.01,0.03,5.9890646361966455,0.8116413318668626,1.9474124592221227,3,0.026533442599552003
0.03,0.1,0.03,0.01,0.1,5.341656196026056,0.8467659085296156,1.6935318170592313,2,0.03148569121176559
0.03,0.1,0.03,0.01,0.3,3.5627724773733664,0.5231428773407831,1.0462857546815663,2,0.037751957901091066
0.03,0.1,0.03,0.03,0.01,6.696898999739268,0.7283143984620243,1.4566287969240486,2,0.03269558845369208
0.03,0.1,0.03,0.03,0.03,6.086983545363266,0.7792527804300793,1.5585055608601586,2,0.029860191507330186
0.03,0.1,0.03,0.03,0.1,5.684076852752628,0.4506835768981743,0.9013671537963486,2,0.033400009989852264
0.03,0.1,0.03,0.03,0.3,3.45828405857352,0.794887646728924,1.589775293457848,2,0.04417153382524816
0.03,0.1,0.03,0.1,0.01,6.862954647186091,0.7986439778020181,1.8111124061637847,3,0.029538200115267726
0.03,0.1,0.03,0.1,0.03,6.312004303330605,0.6133290221959379,1.2266580443918758,2,0.03332788980654919
0.03,0.1,0.03,0.1,0.1,5.865770783314361,0.7823059442976286,1.5646118885952571,2,0.03286030761775485
0.03,0.1,0.03,0.1,0.3,3.8825125473825284,0.7695464057847392,1.859455230038379,3,0.036327005089895864
0.03,0.1,0.03,0.3,0.01,7.091073550175488,0.6717087718260999,1.3434175436521998,2,0.02575239198212939
0.03,0.1,0.03,0.3,0.03,7.367192488430905,0.5602020399094301,1.1204040798188601,2,0.03386339464743118
0.03,0.1,0.03,0.3,0.1,5.983285851313471,0.645019372245321,1.2900387444906423,2,0.030950148708040026
0.03,0.1,0.03,0.3,0.3,4.475753367465045,0.920394913364742,1.840789826729484,2,0.04059030991942905
0.03,0.3,0.03,0.01,0.01,26.510488429414213,0.525314762870794,1.0506295257415879,2,0.00576902192974435
0.03,0.3,0.03,0.01,0.03,25.08813014452796,0.4544756406951086,0.9089512813902172,2,0.005539150999939957
0.03,0.3,0.03,0.01,0.1,24.771431564936247,0.41041862034626975,0.8208372406925395,2,0.005981115424014999
0.03,0.3,0.03,0.01,0.3,16.384068371312157,0.5889088582818561,1.1778177165637123,2,0.007054781725862769
0.03,0.3,0.03,0.03,0.01,26.111153699242376,0.2990608754183154,0.5981217508366308,2,0.0039399584068040006
0.03,0.3,0.03,0.03,0.03,25.685114018639634,0.549476332729388,1.098952665458776,2,0.00505278472374765
0.03,0.3,0.03,0.03,0.1,24.24899017227442,0.7105802847387497,1.4211605694774994,2,0.006534052842454646
0.03,0.3,0.03,0.03,0.3,18.3636616532768,0.5517067572919414,1.1034135145838828,2,0.009871475672675017
0.03,0.3,0.03,0.1,0.01,25.524295378351127,0.4358871170181406,0.8717742340362812,2,0.004373230069186856
0.03,0.3,0.03,0.1,0.03,24.669402165631933,0.7417469482921509,1.4834938965843019,2,0.004913182812263911
0.03,0.3,0.03,0.1,0.1,23.86335037901398,0.532996842192436,1.065993684384872,2,0.006643031293578988
0.03,0.3,0.03,0.1,0.3,16.87277161457605,0.619992014928903,1.239984029857806,2,0.009287382185551862
0.03,0.3,0.03,0.3,0.01,26.45164038168166,0.5150897161573915,1.030179432314783,2,0.004433927066540666
0.03,0.3,0.03,0.3,0.03,26.181782499627715,0.1291441947471182,0.2582883894942364,2,0.004468922489411109
0.03,0.3,0.03,0.3,0.1,25.070376042356987,0.5126808785949235,1.025361757189847,2,0.004539323877867096
0.03,0.3,0.03,0.3,0.3,16.43934079535671,0.6527963959205332,1.3055927918410664,2,0.00720831924262702
0.1,0.01,0.03,0.01,0.01,1.727322892020385e-07,3.356253168262589,18.462624607765903,79,0.89919808912645
0.1,0.01,0.03,0.01,0.03,1.5162468671543276e-07,3.1454389302280035,18.20881459015716,78,0.8909859299952083
0.1,0.01,0.03,0.01,0.1,9.370173837641125e-08,3.7255267278215594,16.617840209930065,83,0.8645247933030402
0.1,0.01,0.03,0.01,0.3,9.553524701178025e-08,2.779380042835731,13.936153649607569,87,0.7557802414629206
0.1,0.01,0.03,0.03,0.01,1.4024483464643354e-06,3.9298668340699474,19.02785894736615,56,0.853701544106311
0.1,0.01,0.03,0.03,0.03,1.4058644988170413e-06,3.7454314033982143,15.418148019081386,60,0.8975433885114
0.1,0.01,0.03,0.03,0.1,6.674323434391483e-07,3.77017203290553,16.333193116456457,64,0.9107382637565231
0.1,0.01,0.03,0.03,0.3,6.934165791798793e-07,3.1690045333685233,12.815620426037224,71,0.8830361972159638
0.1,0.01,0.03,0.1,0.01,3.9932841587590845e-05,4.300188773973732,16.392670963334865,30,0.8655577950930573
0.1,0.01,0.03,0.1,0.03,3.551630598546951e-05,4.532958155059547,16.922374343618092,26,0.884218766278822
0.1,0.01,0.03,0.1,0.1,3.6951500550846105e-05,4.358740174242306,15.87214228700774,27,0.855423882493384
0.1,0.01,0.03,0.1,0.3,1.5042345686858683e-05,2.961503182125536,10.351559732934454,27,0.8669755249272764
0.1,0.01,0.03,0.3,0.01,0.0032610960116699643,4.091034860552098,12.903309524353048,9,0.7420369104744411
0.1,0.01,0.03,0.3,0.03,0.0035950513650984187,5.101754257486257,18.067269222985786,13,0.6890825777157787
0.1,0.01,0.03,0.3,0.1,0.0031005420896416864,4.893296082321317,15.646228178313033,11,0.7239913954128887
0.1,0.01,0.03,0.3,0.3,0.0019010974515192656,5.105781105183035,16.73316930285772,14,0.7677033688051488
0.1,0.03,0.03,0.01,0.01,6.306714847373103e-07,3.5524280406661255,16.68979374966117,79,0.8268080805704419
0.1,0.03,0.03,0.01,0.03,3.3947129446697444e-07,3.5266318578569122,14.579941163604925,80,0.827567220046625
0.1,0.03,0.03,0.01,0.1,1.477350218461885e-07,3.1155659908019167,13.998302966892814,87,0.8326442215651886
0.1,0.03,0.03,0.01,0.3,8.426497327514283e-08,3.513013441267297,15.449150014918118,83,0.8964718817592467
0.1,0.03,0.03,0.03,0.01,3.886851076780779e-06,4.004633516233069,15.980857978722023,45,0.873687798932113
0.1,0.03,0.03,0.03,0.03,3.09510030323924e-06,3.5306670910976177,14.439561409139447,51,0.8509886699890072
0.1,0.03,0.03,0.03,0.1,1.4874334299305768e-06,3.283887839479579,16.327989392418555,58,0.8385744045950027
0.1,0.03,0.03,0.03,0.3,8.543900226422434e-07,3.2744886233613117,17.39344124605598,58,0.9301028261061806
0.1,0.03,0.03,0.1,0.01,8.491864816191195e-05,4.376231496879524,14.690827995885577,25,0.7648239969656657
0.1,0.03,0.03,0.1,0.03,7.185743096550308e-05,4.847003526612332,15.839797133048037,23,0.8456879700573311
0.1,0.03,0.03,0.1,0.1,2.8887619906933115e-05,4.4196357053192505,15.744884358811186,29,0.8767129780230153
0.1,0.03,0.03,0.1,0.3,3.901328362711127e-06,3.63245355646602,14.511148920942974,42,0.9010171591624971
0.1,0.03,0.03,0.3,0.01,0.007514277857513673,3.909238352956397,12.631081415188644,9,0.6418046536508627
0.1,0.03,0.03,0.3,0.03,0.007955838125488154,4.441881483609938,15.10702943350284,8,0.6493789091723495
0.1,0.03,0.03,0.3,0.1,0.004469146092972866,5.296951492010229,18.20209170472304,10,0.6786796060100744
0.1,0.03,0.03,0.3,0.3,0.0017625140733650907,3.9939426112643988,13.383218533663435,11,0.7352172765542888
0.1,0.1,0.03,0.01,0.01,0.23536294139664457,2.073256281224264,5.002744735904871,3,0.1919285546615988
0.1,0.1,0.03,0.01,0.03,0.15191276054137573,1.9211098681673435,4.661718294546053,3,0.2096636830753642
0.1,0.1,0.03,0.01,0.1,0.013551070942782007,2.870414831554846,8.38672409345035,5,0.4220465683220898
0.1,0.1,0.03,0.01,0.3,0.0010222556535077233,2.8733948967384566,7.81698567515289,4,0.5062856031798213
0.1,0.1,0.03,0.03,0.01,0.30136586017098965,2.0001232504221402,4.896464764575962,3,0.20007995091814207
0.1,0.1,0.03,0.03,0.03,0.21927001923210807,2.200337194765184,4.400674389530368,2,0.22417801230145457
0.1,0.1,0.03,0.03,0.1,0.03285658741632242,2.449537353048246,6.915617074786442,4,0.29810557638718355
0.1,0.1,0.03,0.03,0.3,0.0030042435643533112,2.9696287148605665,8.960409461227552,6,0.5479327632702191
0.1,0.1,0.03,0.1,0.01,0.5728646463073283,1.92790069280912,3.85580138561824,2,0.22359296665128836
0.1,0.1,0.03,0.1,0.03,0.5155224013782823,2.3611748634994276,4.722349726998855,2,0.21850383859584638
0.1,0.1,0.03,0.1,0.1,0.2230913520918605,2.107739247563142,5.073778310523911,3,0.2510535396413967
0.1,0.1,0.03,0.1,0.3,0.007731180757764519,4.0621510310809,12.421338834715584,6,0.5314279257387381
0.1,0.1,0.03,0.3,0.01,1.6156882601724745,1.6308628559414409,3.2617257118828817,2,0.19333135479890373
0.1,0.1,0.03,0.3,0.03,1.589425632997215,2.0888941580599676,4.177788316119935,2,0.17750195568638522
0.1,0.1,0.03,0.3,0.1,1.1521912091247537,1.8892201347696695,3.778440269539339,2,0.1865533487766837
0.1,0.1,0.03,0.3,0.3,0.22961012089095373,1.8585803236160174,4.435710141978919,3,0.21060270864331257
0.1,0.3,0.03,0.01,0.01,18.061344738480898,0.5405148107755879,1.2714315715879883,3,0.02970908723284197
0.1,0.3,0.03,0.01,0.03,16.9341042415605,0.624549850280568,1.249099700561136,2,0.03789353719170507
0.1,0.3,0.03,0.01,0.1,14.8384927856562,0.871425696356132,1.742851392712264,2,0.04118441404822881
0.1,0.3,0.03,0.01,0.3,10.183163551037556,0.7700185425359294,1.5400370850718588,2,0.04928854101798644
0.1,0.3,0.03,0.03,0.01,17.358038199174324,0.9761805016052596,1.9523610032105192,2,0.04006030806173677
0.1,0.3,0.03,0.03,0.03,16.353365429130143,0.7196795133169758,1.4393590266339515,2,0.03712278342431555
0.1,0.3,0.03,0.03,0.1,14.833839448529787,0.7589314367433879,1.5178628734867758,2,0.03866747867422801
